Sonnet,line,sentiment_m,sentiment_v,sentiment_r
117,3,0.626783171,0.385298953,0.355547279
117,4,0.665026648,1.100883009,0.321673434
117,5,0.711512474,0.830218683,0.385630159
117,6,0.769800359,0.681150267,0.340924342
117,7,0.846114112,0.590680241,0.151827691
117,8,0.952661023,0.534567504,0.085978394
117,9,1.118033989,0.502515532,0.243286701
117,10,1.434274331,0.247592464,0.334176077
117,11,2.085172704,0.230960023,0.367624439
117,12,4.348458452,0.222568224,0.456072983
117,13,4.709918612,0.896483528,2.005315768
118,3,1.048808848,0.92988977,1.047327403
118,4,1.155771193,0.579383041,0.458609991
118,5,1.30585725,0.081581288,0.090303778
118,6,1.539600718,0.303655029,0.347362779
118,7,1.068414449,0.025910977,0.211073073
118,8,0.608815547,0.383858632,0.183018113
118,9,0.255376959,0.212930264,0.035073196
118,10,0.226455407,0.088657451,0.067079133
118,11,0.152236545,0.451655735,0.154021152
118,12,0.707106781,0.44485187,0.312705475
118,13,0.427178829,0.534366701,0.434009701
119,3,1.087460332,2.375401601,0.873341291
119,4,1.203910153,1.75723417,0.483424537
119,5,1.370320319,1.082583135,0.611145001
119,6,1.63784605,1.131445263,0.993748908
119,7,1.766904417,0.542338022,0.539105337
119,8,2.629502941,0.608651397,0.613766821
119,9,5.303300859,1.078088576,0.969778185
119,10,2.357022604,0.789240823,0.47905246
119,11,1.765045216,0.905352721,0.256997613
119,12,1.475132358,0.925428876,0.665099297
119,13,1.294924426,0.38528365,0.17816172
120,3,0.784464541,0.896123605,1.028894284
120,4,0.345857232,0.268955405,0.586629212
120,5,0.112986537,0.05431055,0.609674198
120,6,0.050156986,0.126723892,0.578593406
120,7,0.188982237,0.324315339,0.09106992
120,8,0.327326835,0.373691744,0.333493378
120,9,0.485642931,1.03057875,0.677189739
120,10,0.692410734,1.43950198,0.822027923
120,11,1.00524938,1.700979223,1.426507877
120,12,1.588859819,1.083771748,0.973266142
120,13,3.175426481,0.990012735,0.094346807
121,3,0.094072087,0.384134164,0.120916636
121,4,0.345857232,0.384942475,0.311768248
121,5,0.524000259,0.443201601,0.175331943
121,6,0.692410734,0.560020985,0.156007596
121,7,0.883787916,0.690205243,0.206199931
121,8,1.133893419,0.852913402,0.270752476
121,9,1.510305233,0.87898237,0.288561764
121,10,0.816496581,0.770505228,0.739115949
121,11,0.717137166,0.378076252,0.879908342
121,12,0.136997549,1.056685854,1.9115713
121,13,0.751067616,2.013641347,1.903852907
122,3,0.866025404,0.320268818,0.918546396
122,4,0.936281676,0.055886131,0.63359146
122,5,1.027872433,0.098699112,0.830474899
122,6,0.860613215,0.217599459,0.696251167
122,7,0.654930538,0.328219506,0.574842445
122,8,0.163663418,0.447293896,0.353723019
122,9,0.388514345,0.368296684,0.781762632
122,10,0.076138699,1.130889028,0.160472298
122,11,0.1717795,0.401683909,0.291718889
122,12,0.533001791,0.148958305,0.35221349
122,13,1.264911064,0.469591718,1.162587278
123,3,0.953462589,0.980419752,0.109979417
123,4,0.296078263,1.648975675,0.06127284
123,5,0.05383819,1.416569965,0.716371948
123,6,0.023921665,0.514684886,0.130175239
123,7,0.413383691,0.543637279,0.212817615
123,8,0.845154255,0.103206328,0.244721399
123,9,0.561951487,0.16157684,0.344104676
123,10,0.315064732,0.232886182,0.468778483
123,11,0.05383819,0.331301628,0.54502142
123,12,0.296078263,0.488643139,0.729377126
123,13,0.953462589,0.802818652,1.870836449
124,3,1.573485525,0.453095337,0.666800048
124,4,1.884242169,0.644081143,0.589389932
124,5,2.518710471,0.686790206,0.913918539
124,6,1.635259635,0.242538957,1.104610158
124,7,1.093998437,0.11184781,0.651418865
124,8,0.761019434,0.005111813,0.364236824
124,9,1.3,0.340466183,0.814615844
124,10,1.013969702,0.181967393,0.322170598
124,11,0.792405816,0.349004845,0.757057056
124,12,0.586213172,0.236827644,0.847890061
124,13,0.331042355,1.177901778,1.449877192
125,3,0.489897949,0.218371487,0.062164819
125,4,0.087649634,0.73148353,0.730143384
125,5,0.242535625,0.065366356,0.139250523
125,6,0.509228559,0.334570457,0.018247124
125,7,0.783349452,0.024352245,0.487976242
125,8,1.12815215,0.285535019,0.277048997
125,9,1.666570325,0.055278547,0.069358107
125,10,1.178689177,0.29399637,0.046568139
125,11,0.831800392,0.041419241,0.361855656
125,12,0.508767731,0.267640652,0.112938579
125,13,0.080321933,0.428182308,0.546271307
126,3,0.774596669,0.889196867,1.233874865
126,4,0.843274043,0.601450808,1.0127289
126,5,0.935414347,1.040459233,0.571235797
126,6,1.069044968,0.896005119,0.584885244
126,7,1.290994449,0.827324731,0.538854284
126,8,1.788854382,0.812020615,1.132860899
126,9,inf,0.064578234,0.31233732
126,10,2.666666667,0.122482023,0.144529215
126,11,1.897366596,0.484600855,0.015353214
126,12,,,
126,13,,,
127,3,0.647905804,0.897286347,0.658456254
127,4,0.239745711,0.323746951,0.215402391
127,5,0,0.694110139,0.667517218
127,6,0.175549452,0.298515573,0.276142872
127,7,0.332956046,0.333564996,0.286364529
127,8,0.498846596,0.034930112,0.22526101
127,9,0.7,0.264057587,0.114560609
127,10,0.175549452,0.225147125,0.032709814
127,11,,0.141792769,0.398635128
127,12,,0.081978123,0.358250898
127,13,,0.370024517,0.043581787
128,3,0.470360434,0.293624041,1.053064766
128,4,0.784464541,0.733564599,1.323819842
128,5,1.064581295,0.449567273,0.862656452
128,6,0.456832193,0.087695647,0.640666055
128,7,0.046324105,0.426496925,0.784570377
128,8,0.322329186,0.005185259,0.339116276
128,9,0.748132002,0.116776517,0.365144578
128,10,0.866131139,0.003065056,0.083127943
128,11,1.064581295,0.133243986,0.268227654
128,12,0.784464541,0.072436548,0.131236906
128,13,0.470360434,1.000248745,1.006982489
129,3,0.428174419,0.177546682,0.001602585
129,4,0.449466575,0.493226901,0.448873295
129,5,0.474341649,0.970705297,0.754670323
129,6,0.503952631,0.787166715,1.003276594
129,7,0.540061725,0.772755263,1.032861663
129,8,0.585540044,1.076275921,1.423091497
129,9,0.645497224,1.359183304,1.608878445
129,10,0.730296743,1.840420955,1.078945704
129,11,0.866025404,1.731664583,0.636845848
129,12,0.668993608,1.508439866,0.542353793
129,13,0.428174419,0.6034762,0.283738745
130,3,0.232210182,0.969283831,0.099030276
130,4,0.953462589,0.91319325,0.102036427
130,5,1.690805586,0.934975712,0.435986545
130,6,0.843274043,1.00481788,0.384986547
130,7,0.864747137,1.731061348,0.550044142
130,8,0.424795395,1.05056694,0.13261661
130,9,0.5,1.285830554,0.255463302
130,10,0.60764362,0.734645751,0.196748571
130,11,0.774596669,0.433705598,0.798611203
130,12,1.069044968,0.318187279,1.004931136
130,13,1.658312395,0.711420029,1.531394073
131,3,1.354006401,0.184856834,1.382405536
131,4,0.894427191,0.189550398,0.300079869
131,5,0.654653671,0.656054689,0.366602934
131,6,0.516397779,1.012640883,0.687978267
131,7,0.426401433,1.391597272,0.4390395
131,8,0.36313652,1.746455915,0.19950056
131,9,0.051987524,0.888774437,0.113403698
131,10,0.516397779,1.014216134,0.171646949
131,11,0.187867287,0.757352483,0.091890311
131,12,0.305108029,0.51016114,0.131957779
131,13,1.354006401,0.184856834,0.651343068
132,3,0.124034735,0.394404415,1.722855907
132,4,0.180793846,0.127852042,0.41928616
132,5,0.377964473,0.222160373,0.624144619
132,6,0.549604309,0.255800921,0.455940803
132,7,0.25,0.473332943,0.389882023
132,8,0.43643578,0.380152162,0.127159698
132,9,0.186771842,0.71840939,0.117337676
132,10,0.405095747,0.315665728,0.082285422
132,11,0.149071198,0.492889902,0.408738988
132,12,0.45980049,0.030195487,0.89673534
132,13,1.069044968,0.010816577,0.708098405
133,3,0.647905804,1.244284431,0.857435521
133,4,0.6883951,1.540775915,1.082699406
133,5,0.737864787,0.653071842,1.413196659
133,6,0.800326731,0.121296106,1.748279459
133,7,0.882918713,0.322302665,1.068283958
133,8,1,0.396252413,1.003665231
133,9,1.186611131,0.489413047,0.999528981
133,10,1.565247584,0.139571336,1.121872961
133,11,1.443421133,0.329475148,1.994960383
133,12,0.75409905,0.314007957,1.314840891
133,13,0,0.300534672,2.221265901
134,3,0.402199833,0.006836441,0.428889021
134,4,0.421741168,0.007110879,0.071628751
134,5,0.701646415,0.438676827,0.365431745
134,6,0.494901542,0.005100306,0.111706508
134,7,0.351798772,0.344482085,0.26583401
134,8,0.544704779,0.335499184,0.571023585
134,9,0.504016129,0.340730784,0.71897595
134,10,0.471404521,0.819048669,1.377549274
134,11,0.444478318,0.929117983,1.824825997
134,12,0.421741168,1.963365547,1.469321166
134,13,0.402199833,0.988315557,0.697489961
135,3,0.776954655,0.287813802,0.122453606
135,4,0.031349657,0.096584013,0.107590933
135,5,0.534522484,0.401199089,0.142905335
135,6,0.255056393,0.270761182,0.321140306
135,7,0.688972818,0.04342381,0.095152018
135,8,0.45661166,0.377835536,0.21104217
135,9,0.971285862,0.696691025,0.310603398
135,10,0.766660019,0.648244227,0.424383581
135,11,0.592220092,0.626733145,0.005336219
135,12,0.414319613,1.506393935,0.372393061
135,13,0.172773685,1.949012206,0.810057427
136,3,1.034792955,1.237028008,1.173707679
136,4,0.38790491,1.023400912,1.206327606
136,5,0.052583048,0.29313692,0.459571615
136,6,0.187781011,0.150900043,0.008093965
136,7,0.403299643,0.002933077,0.053622522
136,8,0.304407774,0.324394871,0.212286618
136,9,0.087705802,0.231711796,0.209310193
136,10,0.53318647,0.143029535,0.373158675
136,11,0.319197106,0.012297928,0.707213903
136,12,0.963142661,0.115307958,1.168722476
136,13,0.888948753,0.584946847,1.456481165
137,3,0.402199833,0.827857513,0.118148997
137,4,1.054742025,0.215007171,0.79340617
137,5,0.701646415,0.279326658,0.858898101
137,6,0.494901542,0.383059673,0.373559988
137,7,0.351798772,0.489860994,0.672580338
137,8,0.239045722,0.614655541,0.523073296
137,9,0.138675049,0.776439361,0.617953089
137,10,0.471404521,1.009399109,0.343440464
137,11,0.444478318,1.393689266,0.665562387
137,12,0.421741168,2.196332711,0.810520311
137,13,0.402199833,0.792880637,0.433453297
138,3,0.511766316,0.168610338,0.30757888
138,4,0.53935989,0.349116153,0.143571432
138,5,1.441153384,0.481033506,0.064096629
138,6,1.505545305,0.607506948,0.230448713
138,7,1.666410237,0.296302905,0.324672547
138,8,1.027105182,0.2007103,0.586768561
138,9,0.621059003,0.155592365,0.772430121
138,10,0.282401804,0.043501487,1.214576457
138,11,0.078648376,0.135037784,1.413783447
138,12,0.095346259,0.372865912,0.519799315
138,13,0.511766316,1.4322867,0.101476282
139,3,1.17260394,0.614079616,1.763732033
139,4,0.784464541,0.402893917,0.715679753
139,5,0.577350269,0.298637449,0.413600974
139,6,0.456832193,0.236254003,0.024980321
139,7,0.748132002,0.088518018,0.193164943
139,8,1.11098412,0.112696632,0.112048172
139,9,1.680946577,0.237632674,0.284628572
139,10,1.073729115,0.991343198,0.885066648
139,11,0.640444761,1.182106469,1.160129703
139,12,0.202894999,0.839669802,1.37411918
139,13,0.470360434,1.256319261,1.427057731
140,3,1.023532631,0.050416778,0.696137257
140,4,0.45980049,0.130492422,0.256567112
140,5,0.149071198,0.234374769,0.507154829
140,6,0.549604309,0.33442894,0.056805989
140,7,0.731709116,0.03614255,0.329388677
140,8,0.43643578,0.066996737,0.172111931
140,9,0.656532164,0.05555134,0.343680027
140,10,0.405095747,0.161731753,0.128508484
140,11,0.149071198,0.455684166,0.062720441
140,12,0.180793846,0.903660533,0.572913709
140,13,0.741619849,2.151053256,1.308424987
141,3,0.292770022,0.834474432,0.180436523
141,4,0.430913743,0.127999219,0.370387565
141,5,0.964901281,0.260511267,0.910865909
141,6,0.536924844,0.640783026,1.112268208
141,7,0.244557994,0.496246795,1.11423835
141,8,0,0.228911083,0.80695581
141,9,0.244557994,0.027482288,1.131801576
141,10,0.155699789,0.007327872,1.020715764
141,11,0.478091444,0.259607505,1.174702293
141,12,1.003718867,0.346161823,1.510421511
141,13,1.165997668,0.189837818,0.850818953
142,3,1.018137693,0.660332192,1.472093138
142,4,0.644530855,0.491986474,0.60322164
142,5,0.440385506,0.102518385,0.265041918
142,6,0.685248289,0.101967023,0.130726929
142,7,0.957206172,0.105765815,0.215739377
142,8,1.322875656,0.286292222,0.258964448
142,9,1.936491673,0.281833349,0.567625491
142,10,1.215009261,0.773360453,0.055133002
142,11,0.744377835,1.405189755,0.519924087
142,12,0.296078263,1.284886311,0.184428038
142,13,0.362142984,0.869493455,0.142488733
143,3,0.172773685,0.65834124,0.1804297
143,4,0.414319613,0.348234593,0.142571188
143,5,0.592220092,0.365181902,0.011888208
143,6,0.766660019,0.867891742,0.470488501
143,7,0.971285862,0.771133752,0.585250272
143,8,1.247219129,0.833568063,0.528934637
143,9,1.679924894,0.599045585,1.229302617
143,10,2.550646409,0.721281828,1.338628917
143,11,6.008327554,0.915369519,1.341406043
143,12,2.671027396,0.494810049,0.928675133
143,13,1.996734282,0.399580146,0.298749822
144,3,1.023532631,1.226580691,1.024989231
144,4,2.628514963,1.646192785,1.607970111
144,5,1.460593487,0.813639795,0.712678309
144,6,0.959024448,0.313398076,0.336933619
144,7,0.656532164,0.573050828,0.740393482
144,8,0.43643578,0.243167646,0.325214327
144,9,0.25,0.466829865,0.00317624
144,10,0.06611796,0.53905917,0.017708275
144,11,0.149071198,0.454825315,0.033548411
144,12,0.180793846,1.211568238,0.391697342
144,13,0.124034735,0.888906056,0.257976752
145,3,0.878310066,0.174108966,0.157831033
145,4,1.328997278,0.158009777,0.152210286
145,5,1.146086172,0.577486216,0.428251437
145,6,0.622799155,0.202147037,0.037334346
145,7,1.066003582,0.048060824,0.266765865
145,8,1.11098412,0.238294604,0.195346056
145,9,1.214746787,0.408101444,0.474683541
145,10,0.866131139,0.059323042,0.067410537
145,11,0.577350269,0.34282229,0.311192545
145,12,0.271381413,0.706303265,0.468208088
145,13,1.17260394,0.536615679,0.547983021
146,3,0.957427108,0.512686687,0.669802911
146,4,1.044465936,0.945687935,0.641190787
146,5,1.161895004,0.702537201,0.813092977
146,6,1.333333333,0.385588836,0.995884711
146,7,1.620185175,0.155724726,0.631376376
146,8,2.267786838,0.043234769,1.050760664
146,9,inf,0.245522385,0.756148314
146,10,2.666666667,0.235326241,0.507652245
146,11,1.897366596,0.044394049,0.520790165
146,12,1.556997888,0.99944052,0.967824598
146,13,1.354006401,1.48009632,0.017543187
147,3,0.428174419,0.713941877,0.335114785
147,4,0.449466575,0.085611204,0.105695369
147,5,0.474341649,0.06267295,0.124441705
147,6,0.236939551,0.468737709,0.469530518
147,7,0.110431526,0.085697783,0.085462332
147,8,0,0.133311763,0.000827137
147,9,0.110431526,0.349151927,0.206729458
147,10,0.236939551,0.061511969,0.015853457
147,11,0.404519917,0.09653364,0.285505738
147,12,0.668993608,0.150256348,0.325436728
147,13,1.212678125,0.145897626,0.83629751
148,3,0.324442842,1.774573372,0.743973497
148,4,0.058570741,1.262233332,0.506541517
148,5,0.292770022,1.048372564,0.078712972
148,6,0.129099445,1.385070963,0.11227166
148,7,0.080582296,1.314971834,0.004739509
148,8,0.279145263,0.925189758,0.139870419
148,9,0.080582296,0.523387907,0.279256798
148,10,0.129099445,1.050264444,0.700848
148,11,0.393495501,0.925134684,0.040680616
148,12,0.058570741,0.872815323,0.027799267
148,13,0.809173594,0.447443623,0.453143429
149,3,0.156173762,0.167860272,0.561159758
149,4,0.585707413,0.242101094,0.319420047
149,5,0.923380517,0.299831072,0.34309742
149,6,1.304081643,0.057997426,0.605222658
149,7,1.877335943,0.02738764,0.425400474
149,8,1.309307341,0.107069184,0.298516781
149,9,0.964763821,0.712841724,0.440750044
149,10,0.708491908,0.21154754,0.170846622
149,11,0.480384461,0.019238881,0.946992557
149,12,0.227921153,0.617661707,1.543164681
149,13,0.156173762,0.676793304,1.533971223
150,3,0.331042355,0.136438018,0.449659443
150,4,0.270684343,0.314903445,0.084896092
150,5,0.674320784,0.113720262,0.204017835
150,6,0.333333333,0.340585065,0.493277195
150,7,0.701646415,0.733402058,0.601671889
150,8,0.433766423,0.495710304,0.296278973
150,9,0.206548096,0.637252297,0.368016116
150,10,0.021900144,0.341226243,0.008384352
150,11,0.401677156,1.127425395,0.595703196
150,12,0.149637568,1.267129992,0.819379168
150,13,0.920158743,1.510149337,1.78818192
151,3,0.096673649,1.157053529,0.497157623
151,4,0.39223227,0.656871023,0.764013948
151,5,0.292770022,0.211633011,0.673356145
151,6,0.622531756,0.295732808,1.065573354
151,7,0.981980506,0.717309116,1.856944582
151,8,0.9258201,0.750526958,2.000628487
151,9,1.477097892,0.399520599,1.170888226
151,10,0.946729262,0.473322998,1.243674137
151,11,0.539460809,0.028728875,0.6068608
151,12,0.61930886,0.222512375,0.529391777
151,13,0.808122036,0.389193239,0.621450434
152,3,0.626783171,1.309369014,1.379222743
152,4,0.665026648,0.24834352,0.727715067
152,5,0.711512474,0.071946599,0.514893548
152,6,0.464794315,0.431174286,0.29861074
152,7,0.613006034,0.643323088,0.008016588
152,8,0.789542034,0.894468313,0.139111793
152,9,1.027007559,0.586664093,0.525069549
152,10,0.344265186,0.438257062,0.043320536
152,11,0.32163376,0.001839362,0.416116328
152,12,0.665026648,0.297440248,0.670287364
152,13,0.626783171,0.106173802,0.394570667
153,3,0.52999894,0.737648343,0.128149595
153,4,0.305108029,0.186754603,0.326868943
153,5,0.187867287,0.216729538,0.20691994
153,6,0.516397779,0.649406534,0.658265151
153,7,0.857492926,1.166899273,0.858577699
153,8,0.772187343,1.222977536,0.578586115
153,9,1.25,1.067845799,0.74863534
153,10,2.163850984,0.433826258,1.240141189
153,11,2.401922307,0.557754437,1.677904097
153,12,1.563321666,0.955974463,1.404675972
153,13,1,0.542403859,0.839308099
154,3,0.232210182,0.857701223,0.390350391
154,4,0.24217974,0.691214471,0.069926266
154,5,0.253546276,0.090495785,0.12818431
154,6,0.129099445,0.374611092,0.461141325
154,7,0.5,0.001977201,0.149368509
154,8,0.424795395,0.216168439,0.149611205
154,9,0.060412209,0.515229785,0.20274149
154,10,0.129099445,0.944930806,0.065260416
154,11,0.292770022,0.663961798,0.093429078
154,12,0.953462589,0.940167735,0.553267526
154,13,1.192079121,1.210085279,0.41785065
