Sonnet,Line,SH_value_m,SL_value_m,SH_value_v,SL_value_v,SH_value_r,SL_value_r
145,12,0,0.371988681,0,0,0,0
145,13,0.028991511,0,0,0.772039775,0,0.625899719
145,14,0.057983022,0,0,0,0,0
146,1,0,0,0,0,0,0
146,2,0,0,0,0,0,0
146,3,0,0,0,0.288593897,0,0
146,4,0,0,0,0,0,0
146,5,0,0,0,0,0,0
146,6,0,0,0,0,0,0
146,7,0,0,0,0,0,0.239412956
146,8,0,0,0,0,0,0
146,9,0.154700538,0,0,0,0,0
146,10,0.309401077,0,0,0,0,0
146,11,0.464101615,0,1.189581042,0,0,0
146,12,0.618802154,0,0.254811469,0,1.29703156,0
146,13,0.773502692,0,0,0,0,0
146,14,0.92820323,0,0,0.569045676,0,0
147,1,0,0,0,0,0,0
147,2,0,0,0,0,0,0
147,3,0,0,0,0.058502022,0,0
147,4,0,0,0,0,0,0
147,5,1.449489743,0,0.388180695,0,0.967358521,0
147,6,0.041241452,0,0,0.264472761,0,0.26786785
147,7,0,0,0,0.084178179,0,0
147,8,0,0,0,0,0,0
147,9,0,0,0.057610373,0,0,0
147,10,0,0,0,0,0,0
147,11,0,0,0,0,0,0
147,12,0,0,0,0,0,0
147,13,1.449489743,0,0.388180695,0,1.114456045,0
147,14,0.041241452,0,0,0.657920794,0,0
148,1,0,0,0,0,0,0
148,2,0,0,0,0,0,0
148,3,0,0,0,0,0,0
148,4,0,0,0,0,0,0.015602239
148,5,0.341640786,0,0.027938993,0,0,0
148,6,0,0,0,0,0,0
148,7,0.341640786,0,0,0,0,0
148,8,0,0,0,0.262207596,0,0
148,9,0,0,0.337062399,0,0.264561945,0
148,10,0,0,0,0,0,1.161877559
148,11,0.341640786,0,0,0,0,0.216624231
148,12,0.683281573,0,0,0.255624135,0,0
148,13,0,0,0,0,0,0
148,14,0,0,0,0.350785067,0,0
149,1,0,0,0,0,0,0
149,2,0.154700538,0,0,0,0,0
149,3,0.309401077,0,0,0,0,0
149,4,0.464101615,0,0,0,0,0
149,5,0.618802154,0,0.116818498,0,0,0
149,6,0.773502692,0,0,0,0,0
149,7,0,0,0,0,0,0
149,8,0,0,0,1.062753624,0,0
149,9,0,0,0.736753151,0,0,0
149,10,0,0,0.526216262,0,0,1.062098972
149,11,0,0,0.983610821,0,0,0.652126648
149,12,0,0,0,0,0,0
149,13,0.154700538,0,0,0,0.804960512,0
149,14,0,0,0,0.457764081,0.457229916,0
150,1,0,0,0,0,0,0
150,2,0,0,0,0,0,0
150,3,0,0.292486066,0,0,0,0
150,4,0,0.584972132,0,0,0,0
150,5,0,0,0,0.5149085,0,0.032835256
150,6,0,0.292486066,0,0.879044115,0,0
150,7,0,0,0,0,0.015167589,0
150,8,0,0,0,0,0,0
150,9,0,0,0.067260113,0,0.36634828,0
150,10,0,0.292486066,0,0.881837977,0,0.79442409
150,11,0,0,0,0,0,0
150,12,0,0.292486066,0,0,0,0
150,13,0,0,0.067260113,0,0,0
150,14,0,0,0.428502953,0,0.795977352,0
151,1,0,0,0,0,0,0
151,2,0.341640786,0,0.01771428,0,0,0
151,3,0,0.162755348,0,0,0,0
151,4,0,0,0,0,0,0
151,5,0,0.162755348,0,0.664572565,0,0.265320283
151,6,0,0.325510697,0,1.129988997,0,0.906508055
151,7,0,0,0,0.279179424,0,0.163149197
151,8,0,0.162755348,0.182608963,0,0.461743245,0
151,9,0.341640786,0,0,0,0,0
151,10,0.683281573,0,0.507451489,0,0.834989116,0
151,11,0,0,0,0,0.318526409,0
151,12,0,0,0,0,0,0
151,13,0.341640786,0,0,0,0,0
151,14,0,0,0.276782149,0,0.53915127,0
152,1,0,0,0,0,0,0
152,2,0,0,0.160521175,0,0,0
152,3,0,0,0,0.544451699,0,0
152,4,0,0,0,0,0,0
152,5,0,0,0,0.682921265,0,0
152,6,0,0,0,0.474820974,0,0
152,7,0,0,0,0.266720682,0,0
152,8,0,0,0,0,0,0.347717418
152,9,1.157277487,0,0,0,0.721778614,0
152,10,2.314554973,0,0.489536905,0,1.130625379,0
152,11,2.099019514,0,0.234649381,0,0.508037472,0
152,12,0.510671108,0,0,0,0,0
152,13,0,0,0,0,0,0
152,14,0,0,0,0,0,0.224470724
153,1,0,0,0,0,0,0
153,2,0.154700538,0,0.124405766,0,0,0
153,3,0,0,0,0,0.06062141,0
153,4,0,0,0,0,0,0
153,5,0.154700538,0,0.472012899,0,0.527946698,0
153,6,0.309401077,0,1.001453899,0,0.254429624,0
153,7,0,0,0.192728978,0,0,0
153,8,0.154700538,0,0,0,0,0
153,9,0.309401077,0,0,0.964861474,0.049453675,0
153,10,0,0,0,0,0,0
153,11,0,0.539600718,0,0,0,0
153,12,0,1.079201436,0,0.25718926,0,0.554690794
153,13,0,1.618802154,0,0.432338374,0,1.287699575
153,14,0,0.811252243,0,0,0,0.036036934
154,1,0,0,0,0,0,0
154,2,0,0,0,0,0,0
154,3,0,0,0,0,0,0
154,4,0,0,0.403644335,0,0,0
154,5,0.341640786,0,0,0,0,0.162451461
154,6,0.683281573,0,0.284130605,0,1.108664093,0
154,7,0,0,0.088505894,0,0.121023031,0
154,8,0,0.788854382,0.11636214,0,0,0.310196024
154,9,0,0.01246118,0.223894206,0,0,0
154,10,0.341640786,0,0,0,0,0
154,11,0.683281573,0,0,0,0.656121469,0
154,12,0,0,0,0,0,0
154,13,0,0,0,0,0,0
154,14,0,0.788854382,0,0.865736327,0,0.290490599
